date,control_point,arrivals_residents,arrivals_chinavisitors,arrivals_othervisitors,arrivals_total,departures_residents,departures_chinavisitors,departures_othervisitors,departures_total,weekday
2021-05-30,Airport,759,8,22,789,1115,9,56,1180,Sunday
2021-05-30,Hung Hom,0,0,0,0,0,0,0,0,Sunday
2021-05-30,Lo Wu,0,0,0,0,0,0,0,0,Sunday
2021-05-30,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0,Sunday
2021-05-30,Heung Yuen Wai,0,0,0,0,0,0,0,0,Sunday
2021-05-30,Hong Kong-Zhuhai-Macao Bridge,120,10,4,134,179,14,2,195,Sunday
2021-05-30,Lok Ma Chau,0,0,0,0,0,0,0,0,Sunday
2021-05-30,Man Kam To,0,0,0,0,0,0,0,0,Sunday
2021-05-30,Sha Tau Kok,0,0,0,0,0,0,0,0,Sunday
2021-05-30,Shenzhen Bay,1136,119,3,1258,604,93,0,697,Sunday
2021-05-30,China Ferry Terminal,0,0,0,0,0,0,0,0,Sunday
2021-05-30,Harbour Control,0,0,0,0,0,0,0,0,Sunday
2021-05-30,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0,Sunday
2021-05-30,Macau Ferry Terminal,0,0,0,0,0,0,0,0,Sunday
2021-05-30,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Sunday
2021-05-30,Total,2015,137,29,2181,1898,116,58,2072,Sunday
2021-06-24,Airport,542,33,10,585,1520,43,28,1591,Thursday
2021-06-24,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Thursday
2021-06-24,Hung Hom,0,0,0,0,0,0,0,0,Thursday
2021-06-24,Lo Wu,0,0,0,0,0,0,0,0,Thursday
2021-06-24,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0,Thursday
2021-06-24,Heung Yuen Wai,0,0,0,0,0,0,0,0,Thursday
2021-06-24,Hong Kong-Zhuhai-Macao Bridge,143,6,10,159,188,12,1,201,Thursday
2021-06-24,Lok Ma Chau,0,0,0,0,0,0,0,0,Thursday
2021-06-24,Man Kam To,0,0,0,0,0,0,0,0,Thursday
2021-06-24,Sha Tau Kok,0,0,0,0,0,0,0,0,Thursday
2021-06-24,Shenzhen Bay,652,71,1,724,475,68,2,545,Thursday
2021-06-24,China Ferry Terminal,0,0,0,0,0,0,0,0,Thursday
2021-06-24,Harbour Control,0,0,0,0,0,0,0,0,Thursday
2021-06-24,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0,Thursday
2021-06-24,Macau Ferry Terminal,0,0,0,0,0,0,0,0,Thursday
2021-06-24,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Thursday
2021-06-24,Total,1337,110,21,1468,2183,123,31,2337,Thursday
2021-06-23,Airport,706,7,14,727,875,9,38,922,Wednesday
2021-06-23,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Wednesday
2021-06-23,Hung Hom,0,0,0,0,0,0,0,0,Wednesday
2021-06-23,Lo Wu,0,0,0,0,0,0,0,0,Wednesday
2021-06-23,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0,Wednesday
2021-06-23,Heung Yuen Wai,0,0,0,0,0,0,0,0,Wednesday
2021-06-23,Hong Kong-Zhuhai-Macao Bridge,145,11,18,174,204,10,2,216,Wednesday
2021-06-23,Lok Ma Chau,0,0,0,0,0,0,0,0,Wednesday
2021-06-23,Man Kam To,0,0,0,0,0,0,0,0,Wednesday
2021-06-23,Sha Tau Kok,0,0,0,0,0,0,0,0,Wednesday
2021-06-23,Shenzhen Bay,802,127,2,931,436,103,2,541,Wednesday
2021-06-23,China Ferry Terminal,0,0,0,0,0,0,0,0,Wednesday
2021-06-23,Harbour Control,0,0,0,0,0,0,0,0,Wednesday
2021-06-23,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0,Wednesday
2021-06-23,Macau Ferry Terminal,0,0,0,0,0,0,0,0,Wednesday
2021-06-23,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Wednesday
2021-06-23,Total,1653,145,34,1832,1515,122,42,1679,Wednesday
2021-06-22,Airport,645,17,11,673,1159,35,34,1228,Tuesday
2021-06-22,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Tuesday
2021-06-22,Hung Hom,0,0,0,0,0,0,0,0,Tuesday
2021-06-22,Lo Wu,0,0,0,0,0,0,0,0,Tuesday
2021-06-22,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0,Tuesday
2021-06-22,Heung Yuen Wai,0,0,0,0,0,0,0,0,Tuesday
2021-06-22,Hong Kong-Zhuhai-Macao Bridge,157,3,5,165,202,23,2,227,Tuesday
2021-06-22,Lok Ma Chau,0,0,0,0,0,0,0,0,Tuesday
2021-06-22,Man Kam To,0,0,0,0,0,0,0,0,Tuesday
2021-06-22,Sha Tau Kok,0,0,0,0,0,0,0,0,Tuesday
2021-06-22,Shenzhen Bay,761,133,4,898,502,93,1,596,Tuesday
2021-06-22,China Ferry Terminal,0,0,0,0,0,0,0,0,Tuesday
2021-06-22,Harbour Control,0,0,0,0,0,0,0,0,Tuesday
2021-06-22,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0,Tuesday
2021-06-22,Macau Ferry Terminal,0,0,0,0,0,0,0,0,Tuesday
2021-06-22,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Tuesday
2021-06-22,Total,1563,153,20,1736,1863,151,37,2051,Tuesday
2021-06-21,Airport,627,3,13,643,806,63,13,882,Monday
2021-06-21,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Monday
2021-06-21,Hung Hom,0,0,0,0,0,0,0,0,Monday
2021-06-21,Lo Wu,0,0,0,0,0,0,0,0,Monday
2021-06-21,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0,Monday
2021-06-21,Heung Yuen Wai,0,0,0,0,0,0,0,0,Monday
2021-06-21,Hong Kong-Zhuhai-Macao Bridge,117,11,3,131,223,12,0,235,Monday
2021-06-21,Lok Ma Chau,0,0,0,0,0,0,0,0,Monday
2021-06-21,Man Kam To,0,0,0,0,0,0,0,0,Monday
2021-06-21,Sha Tau Kok,0,0,0,0,0,0,0,0,Monday
2021-06-21,Shenzhen Bay,716,71,2,789,544,87,2,633,Monday
2021-06-21,China Ferry Terminal,0,0,0,0,0,0,0,0,Monday
2021-06-21,Harbour Control,0,0,0,0,0,0,0,0,Monday
2021-06-21,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0,Monday
2021-06-21,Macau Ferry Terminal,0,0,0,0,0,0,0,0,Monday
2021-06-21,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Monday
2021-06-21,Total,1460,85,18,1563,1573,162,15,1750,Monday
2021-06-20,Airport,1522,26,31,1579,1408,29,21,1458,Sunday
2021-06-20,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Sunday
2021-06-20,Hung Hom,0,0,0,0,0,0,0,0,Sunday
2021-06-20,Lo Wu,0,0,0,0,0,0,0,0,Sunday
2021-06-20,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0,Sunday
2021-06-20,Heung Yuen Wai,0,0,0,0,0,0,0,0,Sunday
2021-06-20,Hong Kong-Zhuhai-Macao Bridge,135,5,1,141,149,50,7,206,Sunday
2021-06-20,Lok Ma Chau,0,0,0,0,0,0,0,0,Sunday
2021-06-20,Man Kam To,0,0,0,0,0,0,0,0,Sunday
2021-06-20,Sha Tau Kok,0,0,0,0,0,0,0,0,Sunday
2021-06-20,Shenzhen Bay,865,125,2,992,449,274,0,723,Sunday
2021-06-20,China Ferry Terminal,0,0,0,0,0,0,0,0,Sunday
2021-06-20,Harbour Control,0,0,0,0,0,0,0,0,Sunday
2021-06-20,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0,Sunday
2021-06-20,Macau Ferry Terminal,0,0,0,0,0,0,0,0,Sunday
2021-06-20,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Sunday
2021-06-20,Total,2522,156,34,2712,2006,353,28,2387,Sunday
2021-06-19,Airport,957,10,8,975,1455,22,23,1500,Saturday
2021-06-19,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Saturday
2021-06-19,Hung Hom,0,0,0,0,0,0,0,0,Saturday
2021-06-19,Lo Wu,0,0,0,0,0,0,0,0,Saturday
2020-07-06,Airport,843,4,46,893,312,2,110,424,Monday
2020-07-06,Hung Hom,0,0,0,0,0,0,0,0,Monday
2020-07-06,Lo Wu,0,0,0,0,0,0,0,0,Monday
2020-07-06,Lok Ma Chau Spur Line,1133,0,0,1133,1133,0,0,1133,Monday
2020-07-06,Hong Kong-Zhuhai-Macao Bridge,106,2,3,111,113,6,4,123,Monday
2020-07-06,Lok Ma Chau,0,0,0,0,0,0,0,0,Monday
2020-07-06,Man Kam To,0,0,0,0,0,0,0,0,Monday
2020-07-06,Sha Tau Kok,0,0,0,0,0,0,0,0,Monday
2020-07-06,Shenzhen Bay,1318,137,16,1471,1040,117,16,1173,Monday
2020-07-06,China Ferry Terminal,0,0,0,0,0,0,0,0,Monday
2020-07-06,Harbour Control,0,0,0,0,0,0,0,0,Monday
2020-07-06,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0,Monday
2020-07-06,Macau Ferry Terminal,0,0,0,0,0,0,0,0,Monday
2020-07-06,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Monday
2020-07-06,Total,3400,143,65,3608,2598,125,130,2853,Monday
2020-07-06,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Monday
2020-05-01,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0,Friday
2020-05-01,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0,Friday
2020-01-24,Express Rail Link West Kowloon,1717,2380,337,4434,20096,2800,316,23212,Friday
2020-01-27,Express Rail Link West Kowloon,10913,1887,421,13221,1167,2790,246,4203,Monday
2020-02-03,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Monday
2020-02-04,Hung Hom,0,0,0,0,0,0,0,0,Tuesday
2020-02-04,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0,Tuesday
2020-02-05,Kai Tak Cruise Terminal,175,12,31,218,2,2,0,4,Wednesday
2020-02-07,Hong Kong-Zhuhai-Macao Bridge,6699,628,1340,8667,2576,1102,798,4476,Friday
2020-02-09,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Sunday
2020-02-09,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Sunday
2020-02-10,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Monday
2020-02-12,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Wednesday
2020-02-13,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Thursday
2020-02-15,Hong Kong-Zhuhai-Macao Bridge,1183,5,524,1712,1060,119,486,1665,Saturday
2020-02-15,Harbour Control,0,0,0,0,0,0,0,0,Saturday
2020-02-15,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0,Saturday
2020-02-17,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Monday
2020-02-19,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Wednesday
2020-02-20,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0,Thursday
2020-02-21,Sha Tau Kok,0,0,0,0,0,0,0,0,Friday
2020-02-21,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0,Friday
2020-02-23,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Sunday
2020-02-25,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Tuesday
2020-02-26,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0,Wednesday
2020-02-27,Hong Kong-Zhuhai-Macao Bridge,3420,20,616,4056,3672,99,670,4441,Thursday
2020-02-28,Hong Kong-Zhuhai-Macao Bridge,4763,8,865,5636,4669,90,663,5422,Friday
2020-03-01,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Sunday
2020-03-03,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Tuesday
2020-03-04,Hung Hom,0,0,0,0,0,0,0,0,Wednesday
2020-03-04,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0,Wednesday
2020-03-05,Macau Ferry Terminal,0,0,0,0,0,0,0,0,Thursday
2020-03-07,Hong Kong-Zhuhai-Macao Bridge,5935,26,973,6934,6440,132,903,7475,Saturday
2020-03-09,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Monday
2020-03-10,Airport,7051,663,1531,9245,3802,142,914,4858,Tuesday
2020-03-10,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Tuesday
2020-03-11,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0,Wednesday
2020-03-13,Hong Kong-Zhuhai-Macao Bridge,6872,19,945,7836,6694,142,939,7775,Friday
2020-03-15,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Sunday
2020-03-15,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0,Sunday
2020-03-16,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Monday
2020-03-17,Macau Ferry Terminal,0,0,0,0,0,0,0,0,Tuesday
2020-03-19,Hong Kong-Zhuhai-Macao Bridge,4687,22,352,5061,4824,46,423,5293,Thursday
2020-03-21,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Saturday
2020-03-21,Shenzhen Bay,904,239,5,1148,1384,457,113,1954,Saturday
2020-03-21,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0,Saturday
2020-03-23,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Monday
2020-03-25,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Wednesday
2020-03-26,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Thursday
2020-03-27,Hong Kong-Zhuhai-Macao Bridge,124,9,17,150,697,120,170,987,Friday
2020-03-27,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0,Friday
2020-03-29,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Sunday
2020-03-31,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Tuesday
2020-04-01,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0,Wednesday
2020-04-02,Hung Hom,0,0,0,0,0,0,0,0,Thursday
2020-04-02,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0,Thursday
2020-04-03,Hong Kong-Zhuhai-Macao Bridge,59,6,4,69,59,7,6,72,Friday
2020-04-05,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Sunday
2020-04-07,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Tuesday
2020-04-08,Airport,835,6,24,865,361,14,59,434,Wednesday
2020-04-08,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Wednesday
2020-04-10,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Friday
2020-04-11,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0,Saturday
2020-04-13,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Monday
2020-04-13,Macau Ferry Terminal,0,0,0,0,0,0,0,0,Monday
2020-04-14,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Tuesday
2020-04-15,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0,Wednesday
2020-04-17,Hong Kong-Zhuhai-Macao Bridge,24,4,2,30,27,2,2,31,Friday
2020-04-19,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Sunday
2020-04-19,China Ferry Terminal,0,0,0,0,0,0,0,0,Sunday
2020-04-20,Hong Kong-Zhuhai-Macao Bridge,40,0,1,41,12,1,0,13,Monday
2020-04-22,Hong Kong-Zhuhai-Macao Bridge,47,3,1,51,11,4,1,16,Wednesday
2020-04-24,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Friday
2020-04-25,Lok Ma Chau,0,0,0,0,0,0,0,0,Saturday
2020-04-25,China Ferry Terminal,0,0,0,0,0,0,0,0,Saturday
2020-04-27,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Monday
2020-04-28,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Tuesday
2020-04-30,Hong Kong-Zhuhai-Macao Bridge,37,6,2,45,31,2,3,36,Thursday
2020-05-03,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Sunday
2020-05-05,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Tuesday
2020-05-06,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0,Wednesday
2020-05-07,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Thursday
2020-05-08,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Friday
2020-05-10,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Sunday
2020-05-11,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Monday
2020-05-12,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Tuesday
2020-05-13,China Ferry Terminal,0,0,0,0,0,0,0,0,Wednesday
2020-05-15,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Friday
2020-05-17,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Sunday
2020-05-18,Harbour Control,0,0,0,0,0,0,0,0,Monday
2020-05-19,Hong Kong-Zhuhai-Macao Bridge,68,5,10,83,20,1,1,22,Tuesday
2020-05-21,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Thursday
2020-05-23,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Saturday
2020-05-24,Man Kam To,0,0,0,0,0,0,0,0,Sunday
2020-05-25,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Monday
2020-05-26,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0,Tuesday
2020-05-28,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Thursday
2020-05-30,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Saturday
2020-05-30,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0,Saturday
2020-05-31,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Sunday
2020-06-02,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Tuesday
2020-06-03,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Wednesday
2020-06-05,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Friday
2020-06-05,Hong Kong-Zhuhai-Macao Bridge,124,7,9,140,65,9,3,77,Friday
2020-06-07,Hong Kong-Zhuhai-Macao Bridge,122,7,11,140,56,3,4,63,Sunday
2020-06-09,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Tuesday
2020-06-10,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Wednesday
2020-06-11,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Thursday
2020-06-13,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Saturday
2020-06-14,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Sunday
2020-06-16,Hong Kong-Zhuhai-Macao Bridge,55,1,9,65,82,4,11,97,Tuesday
2020-06-16,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0,Tuesday
2020-06-17,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Wednesday
2020-06-18,Macau Ferry Terminal,0,0,0,0,0,0,0,0,Thursday
2020-06-20,Hong Kong-Zhuhai-Macao Bridge,46,5,8,59,54,4,6,64,Saturday
2020-06-22,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Monday
2020-06-22,Shenzhen Bay,1048,168,18,1234,998,74,31,1103,Monday
2020-06-22,China Ferry Terminal,0,0,0,0,0,0,0,0,Monday
2020-06-23,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Tuesday
2020-06-25,Hong Kong-Zhuhai-Macao Bridge,49,2,1,52,57,3,3,63,Thursday
2020-06-27,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Saturday
2020-06-28,Hong Kong-Zhuhai-Macao Bridge,31,2,2,35,39,0,3,42,Sunday
2020-06-30,Hong Kong-Zhuhai-Macao Bridge,42,3,3,48,88,4,6,98,Tuesday
2020-07-01,Airport,682,3,58,743,1022,20,82,1124,Wednesday
2020-07-01,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Wednesday
2020-07-08,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0,Wednesday
2020-07-10,Hong Kong-Zhuhai-Macao Bridge,102,11,5,118,239,23,16,278,Friday
2020-07-10,China Ferry Terminal,0,0,0,0,0,0,0,0,Friday
2020-07-11,Hong Kong-Zhuhai-Macao Bridge,75,2,7,84,263,41,9,313,Saturday
2020-07-13,Hong Kong-Zhuhai-Macao Bridge,99,2,3,104,393,43,4,440,Monday
2020-07-15,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Wednesday
2020-07-16,Lok Ma Chau,0,0,0,0,0,0,0,0,Thursday
2020-07-16,China Ferry Terminal,0,0,0,0,0,0,0,0,Thursday
2020-07-18,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Saturday
2020-07-19,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Sunday
2020-07-21,Hong Kong-Zhuhai-Macao Bridge,35,2,0,37,200,12,3,215,Tuesday
2020-07-22,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0,Wednesday
2020-07-22,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0,Wednesday
2020-07-24,Hong Kong-Zhuhai-Macao Bridge,36,0,2,38,250,18,13,281,Friday
2020-07-26,Hong Kong-Zhuhai-Macao Bridge,14,1,6,21,244,20,4,268,Sunday
2020-07-28,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Tuesday
2020-07-29,Hong Kong-Zhuhai-Macao Bridge,36,0,7,43,291,16,6,313,Wednesday
2020-07-31,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Friday
2020-08-02,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Sunday
2020-08-02,Macau Ferry Terminal,0,0,0,0,0,0,0,0,Sunday
2020-08-03,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Monday
2020-08-05,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Wednesday
2020-08-06,Macau Ferry Terminal,0,0,0,0,0,0,0,0,Thursday
2020-08-08,Hong Kong-Zhuhai-Macao Bridge,38,3,5,46,181,15,4,200,Saturday
2020-08-08,China Ferry Terminal,0,0,0,0,0,0,0,0,Saturday
2020-08-09,Hong Kong-Zhuhai-Macao Bridge,42,4,6,52,113,6,3,122,Sunday
2020-08-11,Hong Kong-Zhuhai-Macao Bridge,23,1,2,26,167,4,3,174,Tuesday
2020-11-10,Macau Ferry Terminal,0,0,0,0,0,0,0,0,Tuesday
2020-08-13,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Thursday
2020-08-14,Lok Ma Chau,0,0,0,0,0,0,0,0,Friday
2020-08-14,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0,Friday
2020-08-16,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Sunday
2020-08-18,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Tuesday
2020-08-19,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Wednesday
2020-08-20,Lok Ma Chau Spur Line,0,0,0,0,0,0,0,0,Thursday
2020-08-20,Hong Kong-Zhuhai-Macao Bridge,43,2,12,57,142,3,6,151,Thursday
2020-08-22,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Saturday
2020-08-24,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Monday
2020-08-25,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0,Tuesday
2020-08-26,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Wednesday
2020-08-26,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0,Wednesday
2020-08-28,Hong Kong-Zhuhai-Macao Bridge,64,1,1,66,118,4,11,133,Friday
2020-08-30,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Sunday
2020-08-31,Sha Tau Kok,0,0,0,0,0,0,0,0,Monday
2020-08-31,China Ferry Terminal,0,0,0,0,0,0,0,0,Monday
2020-09-01,China Ferry Terminal,0,0,0,0,0,0,0,0,Tuesday
2020-09-03,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Thursday
2020-09-04,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Friday
2020-09-06,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Sunday
2020-09-06,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0,Sunday
2020-09-08,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Tuesday
2020-09-09,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0,Wednesday
2020-09-11,Hong Kong-Zhuhai-Macao Bridge,110,7,7,124,133,8,2,143,Friday
2020-09-11,Sha Tau Kok,0,0,0,0,0,0,0,0,Friday
2020-09-11,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0,Friday
2020-09-13,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Sunday
2020-09-15,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Tuesday
2020-09-16,China Ferry Terminal,0,0,0,0,0,0,0,0,Wednesday
2020-09-17,Airport,650,5,21,676,1276,6,42,1324,Thursday
2020-09-17,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Thursday
2020-09-18,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0,Friday
2020-09-20,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Sunday
2020-09-21,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Monday
2020-09-22,Sha Tau Kok,0,0,0,0,0,0,0,0,Tuesday
2020-09-22,China Ferry Terminal,0,0,0,0,0,0,0,0,Tuesday
2020-09-23,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0,Wednesday
2020-09-25,Hong Kong-Zhuhai-Macao Bridge,122,3,1,126,161,5,0,166,Friday
2020-09-27,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Sunday
2020-09-28,Airport,965,4,35,1004,1019,12,40,1071,Monday
2020-09-28,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Monday
2020-09-29,Hong Kong-Zhuhai-Macao Bridge,81,6,5,92,78,3,8,89,Tuesday
2020-10-01,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Thursday
2020-10-03,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Saturday
2020-10-03,Man Kam To,0,0,0,0,0,0,0,0,Saturday
2020-10-03,Shenzhen Bay,937,170,6,1113,182,31,3,216,Saturday
2020-10-04,Hong Kong-Zhuhai-Macao Bridge,77,10,4,91,60,5,3,68,Sunday
2020-10-06,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Tuesday
2020-10-07,Kai Tak Cruise Terminal,0,0,0,0,0,0,0,0,Wednesday
2020-10-08,Total,1575,76,39,1690,2028,132,60,2220,Thursday
2020-10-09,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Friday
2020-10-10,Hong Kong-Zhuhai-Macao Bridge,84,7,4,95,110,12,2,124,Saturday
2020-10-12,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Monday
2020-10-13,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Tuesday
2020-10-14,Man Kam To,0,0,0,0,0,0,0,0,Wednesday
2020-10-14,Tuen Mun Ferry Terminal,0,0,0,0,0,0,0,0,Wednesday
2020-10-16,Hong Kong-Zhuhai-Macao Bridge,67,7,3,77,177,7,8,192,Friday
2020-10-18,Express Rail Link West Kowloon,0,0,0,0,0,0,0,0,Sunday
2020-10-19,Total,1594,126,39,1759,1219,62,33,1314,Monday
